台灣頻道,#genre#
HBO Family FHD,http://154.12.60.186/ubtv/ubtv.php?id=3001
Cinemax FHD,http://154.12.60.186/ubtv/ubtv.php?id=3002
IMC SD,http://154.12.60.186/ubtv/ubtv.php?id=3003
Celestial Classic Movies CCM,http://154.12.60.186/ubtv/ubtv.php?id=3004
Discovery Channel,http://154.12.60.186/ubtv/ubtv.php?id=3005
TechStorm,http://154.12.60.186/ubtv/ubtv.php?id=3012
History,http://154.12.60.186/ubtv/ubtv.php?id=3014
History,http://154.12.60.186/ubtv/ubtv.php?id=3016
Lingua Channel,http://154.12.60.186/ubtv/ubtv.php?id=3017
Da Vinci Learning,http://154.12.60.186/ubtv/ubtv.php?id=3019
Aniplus,http://154.12.60.186/ubtv/ubtv.php?id=3024
Animax,http://154.12.60.186/ubtv/ubtv.php?id=3025
My Kidz,http://154.12.60.186/ubtv/ubtv.php?id=3026
Boomerang ID,http://154.12.60.186/ubtv/ubtv.php?id=3027
Nick Jr,http://154.12.60.186/ubtv/ubtv.php?id=3029
Cartoon Network,http://154.12.60.186/ubtv/ubtv.php?id=3030
Dunia Anak,http://154.12.60.186/ubtv/ubtv.php?id=3031
My Kidz,http://154.12.60.186/ubtv/ubtv.php?id=3033
Indi Kids,http://154.12.60.186/ubtv/ubtv.php?id=3034
Horee,http://154.12.60.186/ubtv/ubtv.php?id=3035
Dream Works,http://154.12.60.186/ubtv/ubtv.php?id=3036
SPOTV 1,http://154.12.60.186/ubtv/ubtv.php?id=3037
SPOTV 2,http://154.12.60.186/ubtv/ubtv.php?id=3038
Golf Channel,http://154.12.60.186/ubtv/ubtv.php?id=3040
BeIN Sport 1,http://154.12.60.186/ubtv/ubtv.php?id=3041
BeIN Sport 2,http://154.12.60.186/ubtv/ubtv.php?id=3042
Fight Sports,http://154.12.60.186/ubtv/ubtv.php?id=3043
NBA TV,http://154.12.60.186/ubtv/ubtv.php?id=3044
Horizon Sports,http://154.12.60.186/ubtv/ubtv.php?id=3045
Fashion TV,http://154.12.60.186/ubtv/ubtv.php?id=3046
TLC HD,http://154.12.60.186/ubtv/ubtv.php?id=3047
HGTV,http://154.12.60.186/ubtv/ubtv.php?id=3048
TLC HD,http://154.12.60.186/ubtv/ubtv.php?id=3049
AFN HD,http://154.12.60.186/ubtv/ubtv.php?id=3050
Citra Drama,http://154.12.60.186/ubtv/ubtv.php?id=3051
Rock Action,http://154.12.60.186/ubtv/ubtv.php?id=3052
Insert,http://154.12.60.186/ubtv/ubtv.php?id=3053
Eat&Go,http://154.12.60.186/ubtv/ubtv.php?id=3054
idku,http://154.12.60.186/ubtv/ubtv.php?id=3055
BBC Lifestyle,http://154.12.60.186/ubtv/ubtv.php?id=3056
K Plus,http://154.12.60.186/ubtv/ubtv.php?id=3057
Sony ONE,http://154.12.60.186/ubtv/ubtv.php?id=3058
TVN ID,http://154.12.60.186/ubtv/ubtv.php?id=3059
S GEM,http://154.12.60.186/ubtv/ubtv.php?id=3060
tVN Movies,http://154.12.60.186/ubtv/ubtv.php?id=3061
KBS World,http://154.12.60.186/ubtv/ubtv.php?id=3062
Drama Korea LBS,http://154.12.60.186/ubtv/ubtv.php?id=3063
MTV Music,http://154.12.60.186/ubtv/ubtv.php?id=3064
Prambors TV,http://154.12.60.186/ubtv/ubtv.php?id=3065
ONE African TV,http://154.12.60.186/ubtv/ubtv.php?id=3066
Citra Dangdut,http://154.12.60.186/ubtv/ubtv.php?id=3067
MTV LIVE HD,http://154.12.60.186/ubtv/ubtv.php?id=3068
i konser,http://154.12.60.186/ubtv/ubtv.php?id=3069
Makkah TV,http://154.12.60.186/ubtv/ubtv.php?id=3070
TV Mu,http://154.12.60.186/ubtv/ubtv.php?id=3071
NET TV,http://154.12.60.186/ubtv/ubtv.php?id=2937
ANTV,http://154.12.60.186/ubtv/ubtv.php?id=2938
SCTV,http://154.12.60.186/ubtv/ubtv.php?id=2939
Trans TV,http://154.12.60.186/ubtv/ubtv.php?id=2940
Trans 7,http://154.12.60.186/ubtv/ubtv.php?id=2941
TVRI,http://154.12.60.186/ubtv/ubtv.php?id=1473
Rcti,http://154.12.60.186/ubtv/ubtv.php?id=1474
Kompass,http://154.12.60.186/ubtv/ubtv.php?id=1475
Indosiar,http://154.12.60.186/ubtv/ubtv.php?id=1478
Antv,http://154.12.60.186/ubtv/ubtv.php?id=1479
Mnctv,http://154.12.60.186/ubtv/ubtv.php?id=1481
Trans7,http://154.12.60.186/ubtv/ubtv.php?id=1482
Transtv,http://154.12.60.186/ubtv/ubtv.php?id=1483
JTV,http://154.12.60.186/ubtv/ubtv.php?id=1484
Sctv,http://154.12.60.186/ubtv/ubtv.php?id=1486
TVone,http://154.12.60.186/ubtv/ubtv.php?id=1487
BeritaSatu,http://154.12.60.186/ubtv/ubtv.php?id=1488
TVMU,http://154.12.60.186/ubtv/ubtv.php?id=1490
DAAI TV,http://154.12.60.186/ubtv/ubtv.php?id=2936
越南頻道,#genre#
HTV7 HD,http://154.12.60.186/ubtv/ubtv.php?id=2251
HTV9 HD,http://154.12.60.186/ubtv/ubtv.php?id=2253
HTV1,http://154.12.60.186/ubtv/ubtv.php?id=2254
HTV2 HD,http://154.12.60.186/ubtv/ubtv.php?id=2255
Max by HBO,http://154.12.60.186/ubtv/ubtv.php?id=2261
Disney Chanel,http://154.12.60.186/ubtv/ubtv.php?id=2262
Bóng Đá TV,http://154.12.60.186/ubtv/ubtv.php?id=2263
QRT,http://154.12.60.186/ubtv/ubtv.php?id=1294
ANTV,http://154.12.60.186/ubtv/ubtv.php?id=1300
ANTV HD,http://154.12.60.186/ubtv/ubtv.php?id=1301
HBTV,http://154.12.60.186/ubtv/ubtv.php?id=1302
KienGiangTV,http://154.12.60.186/ubtv/ubtv.php?id=1309
KienGiangTV1,http://154.12.60.186/ubtv/ubtv.php?id=1310
土耳其,#genre#
TRTWORLD,http://154.12.60.186/ubtv/ubtv.php?id=1022
A SPOR,http://154.12.60.186/ubtv/ubtv.php?id=2367
TRT 1 HD,http://154.12.60.186/ubtv/ubtv.php?id=2368
SHOW TV HD,http://154.12.60.186/ubtv/ubtv.php?id=2369
STAR TV HD,http://154.12.60.186/ubtv/ubtv.php?id=2370
KANAL D HD,http://154.12.60.186/ubtv/ubtv.php?id=2371
FOX HD,http://154.12.60.186/ubtv/ubtv.php?id=2372
TV 8 HD,http://154.12.60.186/ubtv/ubtv.php?id=2373
CNN TURK HD,http://154.12.60.186/ubtv/ubtv.php?id=2374
HABER TURK HD,http://154.12.60.186/ubtv/ubtv.php?id=2375
NTV HD,http://154.12.60.186/ubtv/ubtv.php?id=2376
A HABER HD,http://154.12.60.186/ubtv/ubtv.php?id=2377
BEYAZ TV HD,http://154.12.60.186/ubtv/ubtv.php?id=2378
KANAL 7 HD,http://154.12.60.186/ubtv/ubtv.php?id=2379
KEMAL SUNAL TV HD,http://154.12.60.186/ubtv/ubtv.php?id=2380
ATV HD,http://154.12.60.186/ubtv/ubtv.php?id=2381
HALK TV HD,http://154.12.60.186/ubtv/ubtv.php?id=2382
TGRT HABER HD,http://154.12.60.186/ubtv/ubtv.php?id=2383
360 TV HD,http://154.12.60.186/ubtv/ubtv.php?id=2384
DMAX HD,http://154.12.60.186/ubtv/ubtv.php?id=2385
TRT BELGESEL HD,http://154.12.60.186/ubtv/ubtv.php?id=2386
TRT COCUK HD,http://154.12.60.186/ubtv/ubtv.php?id=2387
TRT SPOR HD,http://154.12.60.186/ubtv/ubtv.php?id=2388
BEIN SPORTS 1 HD,http://154.12.60.186/ubtv/ubtv.php?id=2389
BEIN SPORTS 2 HD,http://154.12.60.186/ubtv/ubtv.php?id=2390
ULUSAL TV,http://154.12.60.186/ubtv/ubtv.php?id=2391
巴西,#genre#
Globo RBS TV,http://154.12.60.186/ubtv/ubtv.php?id=1668
Gloobinho,http://154.12.60.186/ubtv/ubtv.php?id=1684
Globo RJ,http://154.12.60.186/ubtv/ubtv.php?id=1688
GNT,http://154.12.60.186/ubtv/ubtv.php?id=1689
Mais Globosat,http://154.12.60.186/ubtv/ubtv.php?id=1704
Rede TV,http://154.12.60.186/ubtv/ubtv.php?id=1728
Record,http://154.12.60.186/ubtv/ubtv.php?id=1746
SBT,http://154.12.60.186/ubtv/ubtv.php?id=1747
Sport TV 1,http://154.12.60.186/ubtv/ubtv.php?id=1779
Sport TV 2,http://154.12.60.186/ubtv/ubtv.php?id=1785
Sport TV 3,http://154.12.60.186/ubtv/ubtv.php?id=2135
Globo News,http://154.12.60.186/ubtv/ubtv.php?id=1489
भारत,#genre#
WION,http://154.12.60.186/ubtv/ubtv.php?id=303
ZeeNews,http://154.12.60.186/ubtv/ubtv.php?id=465
ABP Majha,http://154.12.60.186/ubtv/ubtv.php?id=1782
IndiaTV,http://154.12.60.186/ubtv/ubtv.php?id=1607
TV9 Marathi,http://154.12.60.186/ubtv/ubtv.php?id=2281
Sun TV,http://154.12.60.186/ubtv/ubtv.php?id=1458
Star Vijay,http://154.12.60.186/ubtv/ubtv.php?id=1459
Zee Tamil,http://154.12.60.186/ubtv/ubtv.php?id=1460
Zee Business,http://154.12.60.186/ubtv/ubtv.php?id=1461
Raj Musix,http://154.12.60.186/ubtv/ubtv.php?id=1463
Zee Actions,http://154.12.60.186/ubtv/ubtv.php?id=1464
KTV Tamil,http://154.12.60.186/ubtv/ubtv.php?id=1465
Zee TV HD,http://154.12.60.186/ubtv/ubtv.php?id=1466
Zee Cinema HD,http://154.12.60.186/ubtv/ubtv.php?id=1467
Colors HD,http://154.12.60.186/ubtv/ubtv.php?id=1468
Starplus,http://154.12.60.186/ubtv/ubtv.php?id=1469
Picture,http://154.12.60.186/ubtv/ubtv.php?id=1470
Asianet,http://154.12.60.186/ubtv/ubtv.php?id=1471
俄羅斯,#genre#
RT News,http://154.12.60.186/ubtv/ubtv.php?id=2564
Москва 24,http://154.12.60.186/ubtv/ubtv.php?id=2574
RT Documentary,http://154.12.60.186/ubtv/ubtv.php?id=2611
TV CENTR,http://154.12.60.186/ubtv/ubtv.php?id=2451
私密頻道,#genre#
松視1,http://154.12.60.186/ubtv/ubtv.php?id=402
松視2,http://154.12.60.186/ubtv/ubtv.php?id=403
松視3,http://154.12.60.186/ubtv/ubtv.php?id=404
潘朵拉完美,http://154.12.60.186/ubtv/ubtv.php?id=410
HAPPY,http://154.12.60.186/ubtv/ubtv.php?id=2908
JStar,http://154.12.60.186/ubtv/ubtv.php?id=2909
彩虹E,http://154.12.60.186/ubtv/ubtv.php?id=406
彩虹K,http://154.12.60.186/ubtv/ubtv.php?id=415
Brazzers TV,http://154.12.60.186/ubtv/ubtv.php?id=3076
Erox,http://154.12.60.186/ubtv/ubtv.php?id=3079
Hustler XXX TV,http://154.12.60.186/ubtv/ubtv.php?id=3087
BABES,http://154.12.60.186/ubtv/ubtv.php?id=3088
BABES UNLEASHED,http://154.12.60.186/ubtv/ubtv.php?id=3089
BAEB Perv City,http://154.12.60.186/ubtv/ubtv.php?id=3090
BRATTY SIS,http://154.12.60.186/ubtv/ubtv.php?id=3091
BRAZZERS EN ESPANOL,http://154.12.60.186/ubtv/ubtv.php?id=3092
BUSTY LOVER,http://154.12.60.186/ubtv/ubtv.php?id=3093
CUM 4K,http://154.12.60.186/ubtv/ubtv.php?id=3094
Blue Hustler,http://154.12.60.186/ubtv/ubtv.php?id=3077
Redlight HD,http://154.12.60.186/ubtv/ubtv.php?id=452
SEX ATION HD,http://154.12.60.186/ubtv/ubtv.php?id=459
極限電影,http://154.12.60.186/ubtv/ubtv.php?id=405
奥视频道2,http://154.12.60.186/ubtv/ubtv.php?id=2916
EXXXTRA SMALL,http://154.12.60.186/ubtv/ubtv.php?id=3099
DAUGHTER SWAP,http://154.12.60.186/ubtv/ubtv.php?id=3095
DEEPER,http://154.12.60.186/ubtv/ubtv.php?id=3096
DIGITAL PLAYGROUND,http://154.12.60.186/ubtv/ubtv.php?id=3097
EROTIC SPICE,http://154.12.60.186/ubtv/ubtv.php?id=3098
FAKE AGENT,http://154.12.60.186/ubtv/ubtv.php?id=3100
FAKE AGENT UK,http://154.12.60.186/ubtv/ubtv.php?id=3101
FAKE COP,http://154.12.60.186/ubtv/ubtv.php?id=3102
苍井空,http://154.12.60.186/ubtv/ubtv.php?id=3154
金丝雀,http://154.12.60.186/ubtv/ubtv.php?id=3155
波多野结衣,http://154.12.60.186/ubtv/ubtv.php?id=3158
上原亜衣,http://154.12.60.186/ubtv/ubtv.php?id=3162
